ID	Sample.Name	Sample_name	host_subject_id	Date	study_day	SAMPLE_TYPE	Location	run_prefix..exp.	env_material	surcat	Bases
ERR1459881	SAMEA4037626	qiita_sid_10172:10172.998	R9017.Glove from Glove Box.3	2/27/13	3	Glove from Glove Box	R9017	HiSeq2_4	surface layer	Glove	2531
ERR1459882	SAMEA4037627	qiita_sid_10172:10172.999	R9017.Floor.3	2/27/13	3	Floor	R9017	HiSeq2_4	surface layer	Room_Surface	2906
ERR1459883	SAMEA4037628	qiita_sid_10172:10172.9195	R9016.Cold Tap Faucet Handle.259	11/10/13	259	Cold Tap Faucet Handle	R9016	HiSeq1_8	surface layer	Room_Surface	4410524
ERR1459884	SAMEA4037539	qiita_sid_10172:10172.1000	R9017.Cold Tap Faucet Handle.3	2/27/13	3	Cold Tap Faucet Handle	R9017	HiSeq2_3	surface layer	Room_Surface	6919442
ERR1459885	SAMEA4037540	qiita_sid_10172:10172.1001	R9018.Hand.3	2/27/13	3	Hand	R9018	HiSeq2_3	sebum	Patient_Skin	2081497
ERR1459886	SAMEA4037541	qiita_sid_10172:10172.1002	R9018.Nose.3	2/27/13	3	Nose	R9018	HiSeq2_3	sebum	Patient_Skin	10222651
ERR1459887	SAMEA4037542	qiita_sid_10172:10172.1003	R9018.Inguinal Fold.3	2/27/13	3	Inguinal Fold	R9018	HiSeq2_3	sebum	Patient_Skin	8445326
ERR1459888	SAMEA4037543	qiita_sid_10172:10172.1004	R9018.Bedrail.3	2/27/13	3	Bedrail	R9018	HiSeq2_3	surface layer	Room_Surface	1204009
ERR1459889	SAMEA4037544	qiita_sid_10172:10172.1006	R9018.Floor.3	2/27/13	3	Floor	R9018	HiSeq2_3	surface layer	Room_Surface	5534998
ERR1459890	SAMEA4037545	qiita_sid_10172:10172.1007	R9018.Cold Tap Faucet Handle.3	2/27/13	3	Cold Tap Faucet Handle	R9018	HiSeq2_3	surface layer	Room_Surface	4536145
ERR1459891	SAMEA4037546	qiita_sid_10172:10172.1040	R10014.Hand.3	2/27/13	3	Hand	R10014	HiSeq2_3	sebum	Patient_Skin	6156378
ERR1459892	SAMEA4037547	qiita_sid_10172:10172.1041	R10014.Nose.3	2/27/13	3	Nose	R10014	HiSeq2_3	sebum	Patient_Skin	6523543
ERR1459893	SAMEA4037548	qiita_sid_10172:10172.1042	R10014.Inguinal Fold.3	2/27/13	3	Inguinal Fold	R10014	HiSeq2_3	sebum	Patient_Skin	6320985
ERR1459894	SAMEA4037549	qiita_sid_10172:10172.1043	R10014.Bedrail.3	2/27/13	3	Bedrail	R10014	HiSeq2_3	surface layer	Room_Surface	5831948
ERR1459895	SAMEA4037550	qiita_sid_10172:10172.1044	R10014.Glove from Glove Box.3	2/27/13	3	Glove from Glove Box	R10014	HiSeq2_3	surface layer	Glove	5101564
ERR1459896	SAMEA4037551	qiita_sid_10172:10172.1045	R10014.Floor.3	2/27/13	3	Floor	R10014	HiSeq2_3	surface layer	Room_Surface	3735535
ERR1459897	SAMEA4037552	qiita_sid_10172:10172.1046	R10014.Cold Tap Faucet Handle.3	2/27/13	3	Cold Tap Faucet Handle	R10014	HiSeq2_3	surface layer	Room_Surface	2996902
ERR1459898	SAMEA4037553	qiita_sid_10172:10172.1047	R10015.Hand.3	2/27/13	3	Hand	R10015	HiSeq2_3	sebum	Patient_Skin	5459576
ERR1459899	SAMEA4037554	qiita_sid_10172:10172.1048	R10015.Nose.3	2/27/13	3	Nose	R10015	HiSeq2_3	sebum	Patient_Skin	6896867
ERR1459900	SAMEA4037555	qiita_sid_10172:10172.1049	R10015.Inguinal Fold.3	2/27/13	3	Inguinal Fold	R10015	HiSeq2_3	sebum	Patient_Skin	5576373
ERR1459901	SAMEA4037556	qiita_sid_10172:10172.1050	R10015.Bedrail.3	2/27/13	3	Bedrail	R10015	HiSeq2_3	surface layer	Room_Surface	5919256
ERR1459902	SAMEA4037557	qiita_sid_10172:10172.1051	R10015.Glove from Glove Box.3	2/27/13	3	Glove from Glove Box	R10015	HiSeq2_3	surface layer	Glove	7725999
ERR1459903	SAMEA4037558	qiita_sid_10172:10172.1052	R10015.Floor.3	2/27/13	3	Floor	R10015	HiSeq2_3	surface layer	Room_Surface	7656324
ERR1459904	SAMEA4037559	qiita_sid_10172:10172.1053	R10015.Cold Tap Faucet Handle.3	2/27/13	3	Cold Tap Faucet Handle	R10015	HiSeq2_3	surface layer	Room_Surface	6595716
ERR1459905	SAMEA4037560	qiita_sid_10172:10172.1054	R10016.Hand.3	2/27/13	3	Hand	R10016	HiSeq2_3	sebum	Patient_Skin	5814627
ERR1459906	SAMEA4037561	qiita_sid_10172:10172.1055	R10016.Nose.3	2/27/13	3	Nose	R10016	HiSeq2_3	sebum	Patient_Skin	6156150
ERR1459907	SAMEA4037562	qiita_sid_10172:10172.1056	R10016.Inguinal Fold.3	2/27/13	3	Inguinal Fold	R10016	HiSeq2_3	sebum	Patient_Skin	5029901
ERR1459908	SAMEA4037563	qiita_sid_10172:10172.1057	R10016.Bedrail.3	2/27/13	3	Bedrail	R10016	HiSeq2_3	surface layer	Room_Surface	7043648
ERR1459909	SAMEA4037564	qiita_sid_10172:10172.1058	R10016.Glove from Glove Box.3	2/27/13	3	Glove from Glove Box	R10016	HiSeq2_3	surface layer	Glove	6679297
ERR1459910	SAMEA4037565	qiita_sid_10172:10172.1059	R10016.Floor.3	2/27/13	3	Floor	R10016	HiSeq2_3	surface layer	Room_Surface	5998922
ERR1459911	SAMEA4037566	qiita_sid_10172:10172.1060	R10016.Cold Tap Faucet Handle.3	2/27/13	3	Cold Tap Faucet Handle	R10016	HiSeq2_3	surface layer	Room_Surface	5229529
ERR1459912	SAMEA4037567	qiita_sid_10172:10172.1061	R10017.Hand.3	2/27/13	3	Hand	R10017	HiSeq2_3	sebum	Patient_Skin	16484496
ERR1459913	SAMEA4037568	qiita_sid_10172:10172.1062	R10017.Nose.3	2/27/13	3	Nose	R10017	HiSeq2_3	sebum	Patient_Skin	6947119
ERR1459914	SAMEA4037569	qiita_sid_10172:10172.1063	R10017.Inguinal Fold.3	2/27/13	3	Inguinal Fold	R10017	HiSeq2_3	sebum	Patient_Skin	6752647
ERR1459915	SAMEA4037570	qiita_sid_10172:10172.1064	R10017.Bedrail.3	2/27/13	3	Bedrail	R10017	HiSeq2_3	surface layer	Room_Surface	7339243
ERR1459916	SAMEA4037571	qiita_sid_10172:10172.1065	R10017.Glove from Glove Box.3	2/27/13	3	Glove from Glove Box	R10017	HiSeq2_3	surface layer	Glove	7711919
ERR1459917	SAMEA4037572	qiita_sid_10172:10172.1066	R10017.Floor.3	2/27/13	3	Floor	R10017	HiSeq2_3	surface layer	Room_Surface	7628196
ERR1459918	SAMEA4037573	qiita_sid_10172:10172.1067	R10017.Cold Tap Faucet Handle.3	2/27/13	3	Cold Tap Faucet Handle	R10017	HiSeq2_3	surface layer	Room_Surface	5639080
ERR1459919	SAMEA4037574	qiita_sid_10172:10172.1068	R10018.Hand.3	2/27/13	3	Hand	R10018	HiSeq2_3	sebum	Patient_Skin	7530299
ERR1459920	SAMEA4037575	qiita_sid_10172:10172.1069	R10018.Nose.3	2/27/13	3	Nose	R10018	HiSeq2_3	sebum	Patient_Skin	7164324
ERR1459921	SAMEA4037576	qiita_sid_10172:10172.1070	R10018.Inguinal Fold.3	2/27/13	3	Inguinal Fold	R10018	HiSeq2_3	sebum	Patient_Skin	7083476
ERR1459922	SAMEA4037577	qiita_sid_10172:10172.1071	R10018.Bedrail.3	2/27/13	3	Bedrail	R10018	HiSeq2_3	surface layer	Room_Surface	5732886
ERR1459923	SAMEA4037578	qiita_sid_10172:10172.1072	R10018.Glove from Glove Box.3	2/27/13	3	Glove from Glove Box	R10018	HiSeq2_3	surface layer	Glove	4374862
ERR1459924	SAMEA4037579	qiita_sid_10172:10172.1073	R10018.Floor.3	2/27/13	3	Floor	R10018	HiSeq2_3	surface layer	Room_Surface	6756291
ERR1459925	SAMEA4037580	qiita_sid_10172:10172.1074	R10018.Cold Tap Faucet Handle.3	2/27/13	3	Cold Tap Faucet Handle	R10018	HiSeq2_3	surface layer	Room_Surface	6045138
ERR1459926	SAMEA4037581	qiita_sid_10172:10172.973	R9014.Hand.3	2/27/13	3	Hand	R9014	HiSeq2_3	sebum	Patient_Skin	6437248
ERR1459927	SAMEA4037582	qiita_sid_10172:10172.974	R9014.Nose.3	2/27/13	3	Nose	R9014	HiSeq2_3	sebum	Patient_Skin	9860490
ERR1459928	SAMEA4037583	qiita_sid_10172:10172.975	R9014.Inguinal Fold.3	2/27/13	3	Inguinal Fold	R9014	HiSeq2_3	sebum	Patient_Skin	6098912
ERR1459929	SAMEA4037584	qiita_sid_10172:10172.976	R9014.Bedrail.3	2/27/13	3	Bedrail	R9014	HiSeq2_3	surface layer	Room_Surface	6743367
ERR1459930	SAMEA4037585	qiita_sid_10172:10172.977	R9014.Glove from Glove Box.3	2/27/13	3	Glove from Glove Box	R9014	HiSeq2_3	surface layer	Glove	8674862
ERR1459931	SAMEA4037586	qiita_sid_10172:10172.978	R9014.Floor.3	2/27/13	3	Floor	R9014	HiSeq2_3	surface layer	Room_Surface	11248500
ERR1459932	SAMEA4037587	qiita_sid_10172:10172.979	R9014.Cold Tap Faucet Handle.3	2/27/13	3	Cold Tap Faucet Handle	R9014	HiSeq2_3	surface layer	Room_Surface	7972033
ERR1459933	SAMEA4037588	qiita_sid_10172:10172.983	R9015.Bedrail.3	2/27/13	3	Bedrail	R9015	HiSeq2_3	surface layer	Room_Surface	3059490
ERR1459934	SAMEA4037589	qiita_sid_10172:10172.985	R9015.Floor.3	2/27/13	3	Floor	R9015	HiSeq2_3	surface layer	Room_Surface	11324165
ERR1459935	SAMEA4037590	qiita_sid_10172:10172.986	R9015.Cold Tap Faucet Handle.3	2/27/13	3	Cold Tap Faucet Handle	R9015	HiSeq2_3	surface layer	Room_Surface	8337929
ERR1459936	SAMEA4037591	qiita_sid_10172:10172.987	R9016.Hand.3	2/27/13	3	Hand	R9016	HiSeq2_3	sebum	Patient_Skin	7051740
ERR1459937	SAMEA4037592	qiita_sid_10172:10172.988	R9016.Nose.3	2/27/13	3	Nose	R9016	HiSeq2_3	sebum	Patient_Skin	8208002
ERR1459938	SAMEA4037593	qiita_sid_10172:10172.989	R9016.Inguinal Fold.3	2/27/13	3	Inguinal Fold	R9016	HiSeq2_3	sebum	Patient_Skin	5508277
ERR1459939	SAMEA4037594	qiita_sid_10172:10172.9903	R9014.Hand.283	12/4/13	283	Hand	R9014	HiSeq2_3	sebum	Patient_Skin	5535058
ERR1459940	SAMEA4037595	qiita_sid_10172:10172.9904	R9014.Nose.283	12/4/13	283	Nose	R9014	HiSeq2_3	sebum	Patient_Skin	5355857
ERR1459941	SAMEA4037596	qiita_sid_10172:10172.9905	R9014.Axilla.283	12/4/13	283	Axilla	R9014	HiSeq2_3	sebum	Patient_Skin	5799133
ERR1459942	SAMEA4037597	qiita_sid_10172:10172.9906	R9014.Bedrail.283	12/4/13	283	Bedrail	R9014	HiSeq2_3	surface layer	Room_Surface	3715203
ERR1459943	SAMEA4037598	qiita_sid_10172:10172.9907	R9014.Glove from Glove Box.283	12/4/13	283	Glove from Glove Box	R9014	HiSeq2_3	surface layer	Glove	2686960
ERR1459944	SAMEA4037599	qiita_sid_10172:10172.9909	R9014.Cold Tap Faucet Handle.283	12/4/13	283	Cold Tap Faucet Handle	R9014	HiSeq2_3	surface layer	Room_Surface	4537482
ERR1459945	SAMEA4037600	qiita_sid_10172:10172.991	R9016.Glove from Glove Box.3	2/27/13	3	Glove from Glove Box	R9016	HiSeq2_3	surface layer	Glove	6506073
ERR1459946	SAMEA4037601	qiita_sid_10172:10172.9910	R9015.Hand.283	12/4/13	283	Hand	R9015	HiSeq2_3	sebum	Patient_Skin	3012144
ERR1459947	SAMEA4037602	qiita_sid_10172:10172.9911	R9015.Nose.283	12/4/13	283	Nose	R9015	HiSeq2_3	sebum	Patient_Skin	3601741
ERR1459948	SAMEA4037603	qiita_sid_10172:10172.9913	R9015.Bedrail.283	12/4/13	283	Bedrail	R9015	HiSeq2_3	surface layer	Room_Surface	4034895
ERR1459949	SAMEA4037604	qiita_sid_10172:10172.9914	R9015.Glove from Glove Box.283	12/4/13	283	Glove from Glove Box	R9015	HiSeq2_3	surface layer	Glove	1218539
ERR1459950	SAMEA4037605	qiita_sid_10172:10172.9915	R9015.Floor.283	12/4/13	283	Floor	R9015	HiSeq2_3	surface layer	Room_Surface	2515094
ERR1459951	SAMEA4037606	qiita_sid_10172:10172.9917	R9016.Hand.283	12/4/13	283	Hand	R9016	HiSeq2_3	sebum	Patient_Skin	2837563
ERR1459952	SAMEA4037607	qiita_sid_10172:10172.9918	R9016.Nose.283	12/4/13	283	Nose	R9016	HiSeq2_3	sebum	Patient_Skin	1710154
ERR1459953	SAMEA4037608	qiita_sid_10172:10172.9919	R9016.Axilla.283	12/4/13	283	Axilla	R9016	HiSeq2_3	sebum	Patient_Skin	5233111
ERR1459954	SAMEA4037609	qiita_sid_10172:10172.992	R9016.Floor.3	2/27/13	3	Floor	R9016	HiSeq2_3	surface layer	Room_Surface	8648872
ERR1459955	SAMEA4037610	qiita_sid_10172:10172.9920	R9016.Bedrail.283	12/4/13	283	Bedrail	R9016	HiSeq2_3	surface layer	Room_Surface	2288555
ERR1459956	SAMEA4037611	qiita_sid_10172:10172.9922	R9016.Floor.283	12/4/13	283	Floor	R9016	HiSeq2_3	surface layer	Room_Surface	4677584
ERR1459957	SAMEA4037612	qiita_sid_10172:10172.9923	R9016.Cold Tap Faucet Handle.283	12/4/13	283	Cold Tap Faucet Handle	R9016	HiSeq2_3	surface layer	Room_Surface	4240675
ERR1459958	SAMEA4037613	qiita_sid_10172:10172.9927	R9017.Bedrail.283	12/4/13	283	Bedrail	R9017	HiSeq2_3	surface layer	Room_Surface	4960078
ERR1459959	SAMEA4037614	qiita_sid_10172:10172.9928	R9017.Glove from Glove Box.283	12/4/13	283	Glove from Glove Box	R9017	HiSeq2_3	surface layer	Glove	5481452
ERR1459960	SAMEA4037615	qiita_sid_10172:10172.9929	R9017.Floor.283	12/4/13	283	Floor	R9017	HiSeq2_3	surface layer	Room_Surface	7629883
ERR1459961	SAMEA4037616	qiita_sid_10172:10172.993	R9016.Cold Tap Faucet Handle.3	2/27/13	3	Cold Tap Faucet Handle	R9016	HiSeq2_3	surface layer	Room_Surface	7175157
ERR1459962	SAMEA4037617	qiita_sid_10172:10172.9931	R9018.Hand.283	12/4/13	283	Hand	R9018	HiSeq2_3	sebum	Patient_Skin	3856141
ERR1459963	SAMEA4037618	qiita_sid_10172:10172.9932	R9018.Nose.283	12/4/13	283	Nose	R9018	HiSeq2_3	sebum	Patient_Skin	2442378
ERR1459964	SAMEA4037619	qiita_sid_10172:10172.9933	R9018.Axilla.283	12/4/13	283	Axilla	R9018	HiSeq2_3	sebum	Patient_Skin	2641438
ERR1459965	SAMEA4037620	qiita_sid_10172:10172.9934	R9018.Bedrail.283	12/4/13	283	Bedrail	R9018	HiSeq2_3	surface layer	Room_Surface	2753096
ERR1459966	SAMEA4037621	qiita_sid_10172:10172.9935	R9018.Glove from Glove Box.283	12/4/13	283	Glove from Glove Box	R9018	HiSeq2_3	surface layer	Glove	1775453
ERR1459967	SAMEA4037622	qiita_sid_10172:10172.994	R9017.Hand.3	2/27/13	3	Hand	R9017	HiSeq2_3	sebum	Patient_Skin	6762658
ERR1459968	SAMEA4037623	qiita_sid_10172:10172.995	R9017.Nose.3	2/27/13	3	Nose	R9017	HiSeq2_3	sebum	Patient_Skin	5703231
ERR1459969	SAMEA4037624	qiita_sid_10172:10172.996	R9017.Inguinal Fold.3	2/27/13	3	Inguinal Fold	R9017	HiSeq2_3	sebum	Patient_Skin	6773419
ERR1459970	SAMEA4037625	qiita_sid_10172:10172.997	R9017.Bedrail.3	2/27/13	3	Bedrail	R9017	HiSeq2_3	surface layer	Room_Surface	12488431
ERR1459971	SAMEA4037626	qiita_sid_10172:10172.998	R9017.Glove from Glove Box.3	2/27/13	3	Glove from Glove Box	R9017	HiSeq2_3	surface layer	Glove	9623824
ERR1459972	SAMEA4037627	qiita_sid_10172:10172.999	R9017.Floor.3	2/27/13	3	Floor	R9017	HiSeq2_3	surface layer	Room_Surface	2546486
ERR1459973	SAMEA4037629	qiita_sid_10172:10172.1027	Staff 09-B.Shirt Hem.3	2/27/13	3	Shirt Hem	Staff 09-B	MiSeq3	anthropogenic environmental material	Staff_Surface	1692106
ERR1459974	SAMEA4037630	qiita_sid_10172:10172.1028	Staff 09-C.Hand.3	2/27/13	3	Hand	Staff 09-C	MiSeq3	sebum	Staff_Skin	2097239
ERR1459975	SAMEA4037631	qiita_sid_10172:10172.1029	Staff 09-C.Nose.3	2/27/13	3	Nose	Staff 09-C	MiSeq3	sebum	Staff_Skin	2134687
ERR1459976	SAMEA4037632	qiita_sid_10172:10172.1030	Staff 09-C.Shoe.3	2/27/13	3	Shoe	Staff 09-C	MiSeq3	anthropogenic environmental material	Staff_Surface	2734761
ERR1459977	SAMEA4037633	qiita_sid_10172:10172.1034	Staff 09-D.Hand.3	2/27/13	3	Hand	Staff 09-D	MiSeq3	sebum	Staff_Skin	1728950
ERR1459978	SAMEA4037634	qiita_sid_10172:10172.1035	Staff 09-D.Nose.3	2/27/13	3	Nose	Staff 09-D	MiSeq3	sebum	Staff_Skin	2243105
ERR1459979	SAMEA4037635	qiita_sid_10172:10172.1036	Staff 09-D.Shoe.3	2/27/13	3	Shoe	Staff 09-D	MiSeq3	anthropogenic environmental material	Staff_Surface	2171078
ERR1459980	SAMEA4037636	qiita_sid_10172:10172.1037	Staff 09-D.Personal Cell Phone.3	2/27/13	3	Personal Cell Phone	Staff 09-D	MiSeq3	surface layer	Staff_Surface	2576966
ERR1459981	SAMEA4037637	qiita_sid_10172:10172.1039	Staff 09-D.Shirt Hem.3	2/27/13	3	Shirt Hem	Staff 09-D	MiSeq3	anthropogenic environmental material	Staff_Surface	2464018
ERR1459982	SAMEA4037638	qiita_sid_10172:10172.1076	S10.Countertop.3	2/27/13	3	Countertop	S10	MiSeq3	surface layer	Station_Surface	1416078
ERR1459983	SAMEA4037639	qiita_sid_10172:10172.1077	S10.Computer Mouse.3	2/27/13	3	Computer Mouse	S10	MiSeq3	surface layer	Station_Surface	4502367
ERR1459984	SAMEA4037640	qiita_sid_10172:10172.1078	S10.Station Phone.3	2/27/13	3	Station Phone	S10	MiSeq3	surface layer	Station_Surface	2907958
ERR1459985	SAMEA4037641	qiita_sid_10172:10172.1079	S10.Chair Armrest.3	2/27/13	3	Chair Armrest	S10	MiSeq3	surface layer	Station_Surface	2055110
ERR1459986	SAMEA4037642	qiita_sid_10172:10172.1080	S10.Corridor Floor.3	2/27/13	3	Corridor Floor	S10	MiSeq3	surface layer	Station_Surface	1670211
ERR1459987	SAMEA4037643	qiita_sid_10172:10172.1081	S10.Hot Tap Water Faucet Handle.3	2/27/13	3	Hot Tap Water Faucet Handle	S10	MiSeq3	surface layer	Station_Surface	1311737
ERR1459988	SAMEA4037644	qiita_sid_10172:10172.1082	S10.Cold Tap Water Faucet Handle.3	2/27/13	3	Cold Tap Water Faucet Handle	S10	MiSeq3	surface layer	Station_Surface	1354017
ERR1459989	SAMEA4037645	qiita_sid_10172:10172.1083	Staff 10-A.Hand.3	2/27/13	3	Hand	Staff 10-A	MiSeq3	sebum	Staff_Skin	1978100
ERR1459990	SAMEA4037646	qiita_sid_10172:10172.1084	Staff 10-A.Nose.3	2/27/13	3	Nose	Staff 10-A	MiSeq3	sebum	Staff_Skin	1837217
ERR1459991	SAMEA4037647	qiita_sid_10172:10172.1085	Staff 10-A.Shoe.3	2/27/13	3	Shoe	Staff 10-A	MiSeq3	anthropogenic environmental material	Staff_Surface	2062509
ERR1459992	SAMEA4037648	qiita_sid_10172:10172.1086	Staff 10-A.Personal Cell Phone.3	2/27/13	3	Personal Cell Phone	Staff 10-A	MiSeq3	surface layer	Staff_Surface	1590936
ERR1459993	SAMEA4037649	qiita_sid_10172:10172.1087	Staff 10-A.Hospital Pager.3	2/27/13	3	Hospital Pager	Staff 10-A	MiSeq3	surface layer	Staff_Surface	1453526
ERR1459994	SAMEA4037650	qiita_sid_10172:10172.1088	Staff 10-A.Shirt Hem.3	2/27/13	3	Shirt Hem	Staff 10-A	MiSeq3	anthropogenic environmental material	Staff_Surface	2783534
ERR1459995	SAMEA4037651	qiita_sid_10172:10172.1089	Staff 10-B.Hand.3	2/27/13	3	Hand	Staff 10-B	MiSeq3	sebum	Staff_Skin	2815395
ERR1459996	SAMEA4037652	qiita_sid_10172:10172.1091	Staff 10-B.Shoe.3	2/27/13	3	Shoe	Staff 10-B	MiSeq3	anthropogenic environmental material	Staff_Surface	1740275
ERR1459997	SAMEA4037653	qiita_sid_10172:10172.1092	Staff 10-B.Personal Cell Phone.3	2/27/13	3	Personal Cell Phone	Staff 10-B	MiSeq3	surface layer	Staff_Surface	2065076
ERR1459998	SAMEA4037654	qiita_sid_10172:10172.1093	Staff 10-B.Hospital Pager.3	2/27/13	3	Hospital Pager	Staff 10-B	MiSeq3	surface layer	Staff_Surface	1883876
ERR1459999	SAMEA4037655	qiita_sid_10172:10172.1094	Staff 10-B.Shirt Hem.3	2/27/13	3	Shirt Hem	Staff 10-B	MiSeq3	anthropogenic environmental material	Staff_Surface	2784742
ERR1460000	SAMEA4037656	qiita_sid_10172:10172.1095	Staff 10-C.Hand.3	2/27/13	3	Hand	Staff 10-C	MiSeq3	sebum	Staff_Skin	2996595
ERR1460001	SAMEA4037657	qiita_sid_10172:10172.1096	Staff 10-C.Nose.3	2/27/13	3	Nose	Staff 10-C	MiSeq3	sebum	Staff_Skin	6482128
ERR1460002	SAMEA4037658	qiita_sid_10172:10172.1098	Staff 10-C.Personal Cell Phone.3	2/27/13	3	Personal Cell Phone	Staff 10-C	MiSeq3	surface layer	Staff_Surface	2598257
ERR1460003	SAMEA4037659	qiita_sid_10172:10172.1099	Staff 10-C.Hospital Pager.3	2/27/13	3	Hospital Pager	Staff 10-C	MiSeq3	surface layer	Staff_Surface	3680776
ERR1460004	SAMEA4037660	qiita_sid_10172:10172.1100	Staff 10-C.Shirt Hem.3	2/27/13	3	Shirt Hem	Staff 10-C	MiSeq3	anthropogenic environmental material	Staff_Surface	2238424
ERR1460005	SAMEA4037661	qiita_sid_10172:10172.1101	Staff 10-D.Hand.3	2/27/13	3	Hand	Staff 10-D	MiSeq3	sebum	Staff_Skin	2494218
ERR1460006	SAMEA4037662	qiita_sid_10172:10172.1102	Staff 10-D.Nose.3	2/27/13	3	Nose	Staff 10-D	MiSeq3	sebum	Staff_Skin	2316038
ERR1460007	SAMEA4037663	qiita_sid_10172:10172.1103	Staff 10-D.Shoe.3	2/27/13	3	Shoe	Staff 10-D	MiSeq3	anthropogenic environmental material	Staff_Surface	2688404
ERR1460008	SAMEA4037664	qiita_sid_10172:10172.1104	Staff 10-D.Personal Cell Phone.3	2/27/13	3	Personal Cell Phone	Staff 10-D	MiSeq3	surface layer	Staff_Surface	2416453
ERR1460009	SAMEA4037665	qiita_sid_10172:10172.1106	Staff 10-D.Shirt Hem.3	2/27/13	3	Shirt Hem	Staff 10-D	MiSeq3	anthropogenic environmental material	Staff_Surface	2761035
ERR1460010	SAMEA4037066	qiita_sid_10172:10172.1109	R9016.Nose.4	2/28/13	4	Nose	R9016	MiSeq3	sebum	Patient_Skin	3813052
ERR1460011	SAMEA4037067	qiita_sid_10172:10172.1110	R9016.Inguinal Fold.4	2/28/13	4	Inguinal Fold	R9016	MiSeq3	sebum	Patient_Skin	2918377
ERR1460012	SAMEA4037068	qiita_sid_10172:10172.1111	R9016.Bedrail.4	2/28/13	4	Bedrail	R9016	MiSeq3	surface layer	Room_Surface	755
ERR1460013	SAMEA4037069	qiita_sid_10172:10172.1113	R9016.Floor.4	2/28/13	4	Floor	R9016	MiSeq3	surface layer	Room_Surface	3961334
ERR1460014	SAMEA4037070	qiita_sid_10172:10172.1118	R10016.Bedrail.4	2/28/13	4	Bedrail	R10016	MiSeq3	surface layer	Room_Surface	3029211
ERR1460015	SAMEA4037071	qiita_sid_10172:10172.1120	R10016.Floor.4	2/28/13	4	Floor	R10016	MiSeq3	surface layer	Room_Surface	2199466
ERR1460016	SAMEA4037072	qiita_sid_10172:10172.1122	NA.BLANK.4	2/28/13	4	blank control		MiSeq3	sterile water		3220377
ERR1460017	SAMEA4037092	qiita_sid_10172:10172.1279	R10016.Hand.10	3/6/13	10	Hand	R10016	MiSeq3	sebum	Patient_Skin	2680703
ERR1460018	SAMEA4037093	qiita_sid_10172:10172.1280	R10016.Nose.10	3/6/13	10	Nose	R10016	MiSeq3	sebum	Patient_Skin	2482289
ERR1460019	SAMEA4037094	qiita_sid_10172:10172.1281	R10016.Inguinal Fold.10	3/6/13	10	Inguinal Fold	R10016	MiSeq3	sebum	Patient_Skin	3074813
ERR1460020	SAMEA4037095	qiita_sid_10172:10172.1282	R10016.Bedrail.10	3/6/13	10	Bedrail	R10016	MiSeq3	surface layer	Room_Surface	5248911
ERR1460021	SAMEA4037096	qiita_sid_10172:10172.1283	R10016.Glove from Glove Box.10	3/6/13	10	Glove from Glove Box	R10016	MiSeq3	surface layer	Glove	1322760
ERR1460022	SAMEA4037097	qiita_sid_10172:10172.1284	R10016.Floor.10	3/6/13	10	Floor	R10016	MiSeq3	surface layer	Room_Surface	2252769
ERR1460023	SAMEA4037098	qiita_sid_10172:10172.1285	R10016.Cold Tap Faucet Handle.10	3/6/13	10	Cold Tap Faucet Handle	R10016	MiSeq3	surface layer	Room_Surface	3926
ERR1460024	SAMEA4037099	qiita_sid_10172:10172.13	R9016.Floor.-81	12/5/12	-81	Floor	R9016	MiSeq3	surface layer	Room_Surface	2608525
ERR1460025	SAMEA4037100	qiita_sid_10172:10172.1340	R10016.Hand.11	3/7/13	11	Hand	R10016	MiSeq3	sebum	Patient_Skin	2937403
ERR1460026	SAMEA4037101	qiita_sid_10172:10172.1341	R10016.Nose.11	3/7/13	11	Nose	R10016	MiSeq3	sebum	Patient_Skin	2535441
ERR1460027	SAMEA4037102	qiita_sid_10172:10172.1342	R10016.Inguinal Fold.11	3/7/13	11	Inguinal Fold	R10016	MiSeq3	sebum	Patient_Skin	2185423
ERR1460028	SAMEA4037103	qiita_sid_10172:10172.1343	R10016.Bedrail.11	3/7/13	11	Bedrail	R10016	MiSeq3	surface layer	Room_Surface	2093162
ERR1460029	SAMEA4037104	qiita_sid_10172:10172.1344	R10016.Glove from Glove Box.11	3/7/13	11	Glove from Glove Box	R10016	MiSeq3	surface layer	Glove	1851411
ERR1460030	SAMEA4037105	qiita_sid_10172:10172.1345	R10016.Floor.11	3/7/13	11	Floor	R10016	MiSeq3	surface layer	Room_Surface	2402108
ERR1460031	SAMEA4037106	qiita_sid_10172:10172.1355	R10016.Hand.12	3/8/13	12	Hand	R10016	MiSeq3	sebum	Patient_Skin	2317397
ERR1460032	SAMEA4037107	qiita_sid_10172:10172.1356	R10016.Nose.12	3/8/13	12	Nose	R10016	MiSeq3	sebum	Patient_Skin	1886292
ERR1460033	SAMEA4037108	qiita_sid_10172:10172.1357	R10016.Inguinal Fold.12	3/8/13	12	Inguinal Fold	R10016	MiSeq3	sebum	Patient_Skin	2360432
ERR1460034	SAMEA4037109	qiita_sid_10172:10172.1358	R10016.Bedrail.12	3/8/13	12	Bedrail	R10016	MiSeq3	surface layer	Room_Surface	2791839
ERR1460035	SAMEA4037110	qiita_sid_10172:10172.1359	R10016.Glove from Glove Box.12	3/8/13	12	Glove from Glove Box	R10016	MiSeq3	surface layer	Glove	3766393
